Ensembl_ID,Gene_type,Symbol
ENSG00000181690,protein_coding,PLAG1
ENSG00000118495,protein_coding,PLAGL1
ENSG00000126003,protein_coding,PLAGL2
ENSG00000104368,protein_coding,PLAT
ENSG00000122861,protein_coding,PLAU
ENSG00000011422,protein_coding,PLAUR
ENSG00000163803,protein_coding,PLB1
ENSG00000121316,protein_coding,PLBD1
ENSG00000151176,protein_coding,PLBD2
ENSG00000182621,protein_coding,PLCB1
ENSG00000137841,protein_coding,PLCB2
ENSG00000149782,protein_coding,PLCB3
ENSG00000101333,protein_coding,PLCB4
ENSG00000187091,protein_coding,PLCD1
ENSG00000161714,protein_coding,PLCD3
ENSG00000115556,protein_coding,PLCD4
ENSG00000138193,protein_coding,PLCE1
ENSG00000124181,protein_coding,PLCG1
ENSG00000197943,protein_coding,PLCG2
ENSG00000114805,protein_coding,PLCH1
ENSG00000149527,protein_coding,PLCH2
ENSG00000115896,protein_coding,PLCL1
ENSG00000154822,protein_coding,PLCL2
ENSG00000182378,protein_coding,PLCXD1
ENSG00000240891,protein_coding,PLCXD2
ENSG00000182836,protein_coding,PLCXD3
ENSG00000139151,protein_coding,PLCZ1
ENSG00000075651,protein_coding,PLD1
ENSG00000129219,protein_coding,PLD2
ENSG00000105223,protein_coding,PLD3
ENSG00000166428,protein_coding,PLD4
ENSG00000180287,protein_coding,PLD5
ENSG00000179598,protein_coding,PLD6
ENSG00000178209,protein_coding,PLEC
ENSG00000115956,protein_coding,PLEK
ENSG00000100558,protein_coding,PLEK2
ENSG00000107679,protein_coding,PLEKHA1
ENSG00000169499,protein_coding,PLEKHA2
ENSG00000116095,protein_coding,PLEKHA3
ENSG00000105559,protein_coding,PLEKHA4
ENSG00000052126,protein_coding,PLEKHA5
ENSG00000143850,protein_coding,PLEKHA6
ENSG00000166689,protein_coding,PLEKHA7
ENSG00000106086,protein_coding,PLEKHA8
ENSG00000021300,protein_coding,PLEKHB1
ENSG00000115762,protein_coding,PLEKHB2
ENSG00000175985,protein_coding,PLEKHD1
ENSG00000166289,protein_coding,PLEKHF1
ENSG00000175895,protein_coding,PLEKHF2
ENSG00000120278,protein_coding,PLEKHG1
ENSG00000090924,protein_coding,PLEKHG2
ENSG00000126822,protein_coding,PLEKHG3
ENSG00000196155,protein_coding,PLEKHG4
ENSG00000153404,protein_coding,PLEKHG4B
ENSG00000171680,protein_coding,PLEKHG5
ENSG00000008323,protein_coding,PLEKHG6
ENSG00000187510,protein_coding,PLEKHG7
ENSG00000054690,protein_coding,PLEKHH1
ENSG00000152527,protein_coding,PLEKHH2
ENSG00000068137,protein_coding,PLEKHH3
ENSG00000104886,protein_coding,PLEKHJ1
ENSG00000225190,protein_coding,PLEKHM1
ENSG00000116786,protein_coding,PLEKHM2
ENSG00000178385,protein_coding,PLEKHM3
ENSG00000187583,protein_coding,PLEKHN1
ENSG00000023902,protein_coding,PLEKHO1
ENSG00000241839,protein_coding,PLEKHO2
ENSG00000148735,protein_coding,PLEKHS1
ENSG00000188771,protein_coding,PLET1
ENSG00000122194,protein_coding,PLG
ENSG00000183281,protein_coding,PLGLB1
ENSG00000125551,protein_coding,PLGLB2
ENSG00000107020,protein_coding,PLGRKT
ENSG00000166819,protein_coding,PLIN1
ENSG00000147872,protein_coding,PLIN2
ENSG00000105355,protein_coding,PLIN3
ENSG00000167676,protein_coding,PLIN4
ENSG00000214456,protein_coding,PLIN5
ENSG00000166851,protein_coding,PLK1
ENSG00000145632,protein_coding,PLK2
ENSG00000173846,protein_coding,PLK3
ENSG00000142731,protein_coding,PLK4
ENSG00000185988,protein_coding,PLK5
ENSG00000102934,protein_coding,PLLP
ENSG00000198523,protein_coding,PLN
ENSG00000083444,protein_coding,PLOD1
ENSG00000152952,protein_coding,PLOD2
ENSG00000106397,protein_coding,PLOD3
ENSG00000123560,protein_coding,PLP1
ENSG00000102007,protein_coding,PLP2
ENSG00000147471,protein_coding,PLPBP
ENSG00000067113,protein_coding,PLPP1
ENSG00000141934,protein_coding,PLPP2
ENSG00000162407,protein_coding,PLPP3
ENSG00000203805,protein_coding,PLPP4
ENSG00000147535,protein_coding,PLPP5
ENSG00000205808,protein_coding,PLPP6
ENSG00000160539,protein_coding,PLPP7
ENSG00000148123,protein_coding,PLPPR1
ENSG00000105520,protein_coding,PLPPR2
ENSG00000129951,protein_coding,PLPPR3
ENSG00000117600,protein_coding,PLPPR4
ENSG00000117598,protein_coding,PLPPR5
ENSG00000171566,protein_coding,PLRG1
ENSG00000120756,protein_coding,PLS1
ENSG00000102024,protein_coding,PLS3
ENSG00000188313,protein_coding,PLSCR1
ENSG00000163746,protein_coding,PLSCR2
ENSG00000187838,protein_coding,PLSCR3
ENSG00000114698,protein_coding,PLSCR4
ENSG00000231213,protein_coding,PLSCR5
ENSG00000100979,protein_coding,PLTP
ENSG00000130300,protein_coding,PLVAP
ENSG00000161381,protein_coding,PLXDC1
ENSG00000120594,protein_coding,PLXDC2
ENSG00000114554,protein_coding,PLXNA1
ENSG00000076356,protein_coding,PLXNA2
ENSG00000130827,protein_coding,PLXNA3
ENSG00000221866,protein_coding,PLXNA4
ENSG00000164050,protein_coding,PLXNB1
ENSG00000196576,protein_coding,PLXNB2
ENSG00000198753,protein_coding,PLXNB3
ENSG00000136040,protein_coding,PLXNC1
ENSG00000004399,protein_coding,PLXND1
ENSG00000162877,protein_coding,PM20D1
ENSG00000146281,protein_coding,PM20D2
ENSG00000141682,protein_coding,PMAIP1
ENSG00000183395,protein_coding,PMCH
ENSG00000185664,protein_coding,PMEL
ENSG00000124225,protein_coding,PMEPA1
ENSG00000160783,protein_coding,PMF1
ENSG00000260238,protein_coding,PMF1-BGLAP
ENSG00000118557,protein_coding,PMFBP1
ENSG00000140464,protein_coding,PML
ENSG00000100417,protein_coding,PMM1
ENSG00000140650,protein_coding,PMM2
ENSG00000147588,protein_coding,PMP2
ENSG00000109099,protein_coding,PMP22
ENSG00000165688,protein_coding,PMPCA
ENSG00000105819,protein_coding,PMPCB
ENSG00000064933,protein_coding,PMS1
ENSG00000122512,protein_coding,PMS2
ENSG00000163344,protein_coding,PMVK
ENSG00000130822,protein_coding,PNCK
ENSG00000132424,protein_coding,PNISR
ENSG00000127838,protein_coding,PNKD
ENSG00000039650,protein_coding,PNKP
ENSG00000146453,protein_coding,PNLDC1
ENSG00000175535,protein_coding,PNLIP
ENSG00000187021,protein_coding,PNLIPRP1
ENSG00000203837,protein_coding,PNLIPRP3
ENSG00000176903,protein_coding,PNMA1
ENSG00000240694,protein_coding,PNMA2
ENSG00000183837,protein_coding,PNMA3
ENSG00000198883,protein_coding,PNMA5
ENSG00000235961,protein_coding,PNMA6A
ENSG00000214897,protein_coding,PNMA6E
ENSG00000225110,protein_coding,PNMA6F
ENSG00000182013,protein_coding,PNMA8A
ENSG00000204851,protein_coding,PNMA8B
ENSG00000277531,protein_coding,PNMA8C
ENSG00000141744,protein_coding,PNMT
ENSG00000100941,protein_coding,PNN
ENSG00000115946,protein_coding,PNO1
ENSG00000168081,protein_coding,PNOC
ENSG00000198805,protein_coding,PNP
ENSG00000180316,protein_coding,PNPLA1
ENSG00000177666,protein_coding,PNPLA2
ENSG00000100344,protein_coding,PNPLA3
ENSG00000006757,protein_coding,PNPLA4
ENSG00000100341,protein_coding,PNPLA5
ENSG00000032444,protein_coding,PNPLA6
ENSG00000130653,protein_coding,PNPLA7
ENSG00000135241,protein_coding,PNPLA8
ENSG00000108439,protein_coding,PNPO
ENSG00000138035,protein_coding,PNPT1
ENSG00000146278,protein_coding,PNRC1
ENSG00000189266,protein_coding,PNRC2
ENSG00000164087,protein_coding,POC1A
ENSG00000139323,protein_coding,POC1B
ENSG00000259075,protein_coding,POC1B-GALNT4
ENSG00000152359,protein_coding,POC5
ENSG00000174348,protein_coding,PODN
ENSG00000132000,protein_coding,PODNL1
ENSG00000128567,protein_coding,PODXL
ENSG00000114631,protein_coding,PODXL2
ENSG00000124429,protein_coding,POF1B
ENSG00000101346,protein_coding,POFUT1
ENSG00000186866,protein_coding,POFUT2
ENSG00000143157,protein_coding,POGK
ENSG00000163389,protein_coding,POGLUT1
ENSG00000134901,protein_coding,POGLUT2
ENSG00000178202,protein_coding,POGLUT3
ENSG00000143442,protein_coding,POGZ
ENSG00000101868,protein_coding,POLA1
ENSG00000014138,protein_coding,POLA2
ENSG00000070501,protein_coding,POLB
ENSG00000062822,protein_coding,POLD1
ENSG00000106628,protein_coding,POLD2
ENSG00000077514,protein_coding,POLD3
ENSG00000175482,protein_coding,POLD4
ENSG00000004142,protein_coding,POLDIP2
ENSG00000100227,protein_coding,POLDIP3
ENSG00000177084,protein_coding,POLE
ENSG00000100479,protein_coding,POLE2
ENSG00000148229,protein_coding,POLE3
ENSG00000115350,protein_coding,POLE4
ENSG00000140521,protein_coding,POLG
ENSG00000256525,protein_coding,POLG2
ENSG00000170734,protein_coding,POLH
ENSG00000101751,protein_coding,POLI
ENSG00000122008,protein_coding,POLK
ENSG00000166169,protein_coding,POLL
ENSG00000122678,protein_coding,POLM
ENSG00000130997,protein_coding,POLN
ENSG00000051341,protein_coding,POLQ
ENSG00000068654,protein_coding,POLR1A
ENSG00000125630,protein_coding,POLR1B
ENSG00000171453,protein_coding,POLR1C
ENSG00000186184,protein_coding,POLR1D
ENSG00000137054,protein_coding,POLR1E
ENSG00000105849,protein_coding,POLR1F
ENSG00000117877,protein_coding,POLR1G
ENSG00000066379,protein_coding,POLR1H
ENSG00000181222,protein_coding,POLR2A
ENSG00000047315,protein_coding,POLR2B
ENSG00000102978,protein_coding,POLR2C
ENSG00000144231,protein_coding,POLR2D
ENSG00000099817,protein_coding,POLR2E
ENSG00000100142,protein_coding,POLR2F
ENSG00000168002,protein_coding,POLR2G
ENSG00000163882,protein_coding,POLR2H
ENSG00000105258,protein_coding,POLR2I
ENSG00000005075,protein_coding,POLR2J
ENSG00000228049,protein_coding,POLR2J2
ENSG00000168255,protein_coding,POLR2J3
ENSG00000147669,protein_coding,POLR2K
ENSG00000177700,protein_coding,POLR2L
ENSG00000255529,protein_coding,POLR2M
ENSG00000148606,protein_coding,POLR3A
ENSG00000013503,protein_coding,POLR3B
ENSG00000186141,protein_coding,POLR3C
ENSG00000168495,protein_coding,POLR3D
ENSG00000058600,protein_coding,POLR3E
ENSG00000132664,protein_coding,POLR3F
ENSG00000113356,protein_coding,POLR3G
ENSG00000121851,protein_coding,POLR3GL
ENSG00000100413,protein_coding,POLR3H
ENSG00000161980,protein_coding,POLR3K
ENSG00000099821,protein_coding,POLRMT
ENSG00000196313,protein_coding,POM121
ENSG00000272391,protein_coding,POM121C
ENSG00000221900,protein_coding,POM121L12
ENSG00000158553,protein_coding,POM121L2
ENSG00000115138,protein_coding,POMC
ENSG00000085998,protein_coding,POMGNT1
ENSG00000144647,protein_coding,POMGNT2
ENSG00000185900,protein_coding,POMK
ENSG00000132963,protein_coding,POMP
ENSG00000130714,protein_coding,POMT1
ENSG00000009830,protein_coding,POMT2
ENSG00000146707,protein_coding,POMZP3
ENSG00000005421,protein_coding,PON1
ENSG00000105854,protein_coding,PON2
ENSG00000105852,protein_coding,PON3
ENSG00000104356,protein_coding,POP1
ENSG00000105171,protein_coding,POP4
ENSG00000167272,protein_coding,POP5
ENSG00000172336,protein_coding,POP7
ENSG00000121577,protein_coding,POPDC2
ENSG00000132429,protein_coding,POPDC3
ENSG00000127948,protein_coding,POR
ENSG00000102312,protein_coding,PORCN
ENSG00000133110,protein_coding,POSTN
ENSG00000128513,protein_coding,POT1
ENSG00000233917,protein_coding,POTEB
ENSG00000230031,protein_coding,POTEB2
ENSG00000278522,protein_coding,POTEB3
ENSG00000183206,protein_coding,POTEC
ENSG00000166351,protein_coding,POTED
ENSG00000188219,protein_coding,POTEE
ENSG00000196604,protein_coding,POTEF
ENSG00000187537,protein_coding,POTEG
ENSG00000198062,protein_coding,POTEH
ENSG00000196834,protein_coding,POTEI
ENSG00000222038,protein_coding,POTEJ
ENSG00000222036,protein_coding,POTEM
ENSG00000064835,protein_coding,POU1F1
ENSG00000110777,protein_coding,POU2AF1
ENSG00000143190,protein_coding,POU2F1
ENSG00000028277,protein_coding,POU2F2
ENSG00000137709,protein_coding,POU2F3
ENSG00000185668,protein_coding,POU3F1
ENSG00000184486,protein_coding,POU3F2
ENSG00000198914,protein_coding,POU3F3
ENSG00000196767,protein_coding,POU3F4
ENSG00000152192,protein_coding,POU4F1
ENSG00000151615,protein_coding,POU4F2
ENSG00000091010,protein_coding,POU4F3
ENSG00000204531,protein_coding,POU5F1
ENSG00000212993,protein_coding,POU5F1B
ENSG00000248483,protein_coding,POU5F2
ENSG00000184271,protein_coding,POU6F1
ENSG00000106536,protein_coding,POU6F2
ENSG00000183977,protein_coding,PP2D1
ENSG00000180817,protein_coding,PPA1
ENSG00000138777,protein_coding,PPA2
ENSG00000130810,protein_coding,PPAN
ENSG00000243207,protein_coding,PPAN-P2RY11
ENSG00000186951,protein_coding,PPARA
ENSG00000112033,protein_coding,PPARD
ENSG00000132170,protein_coding,PPARG
ENSG00000109819,protein_coding,PPARGC1A
ENSG00000155846,protein_coding,PPARGC1B
ENSG00000128059,protein_coding,PPAT
ENSG00000163736,protein_coding,PPBP
ENSG00000138621,protein_coding,PPCDC
ENSG00000127125,protein_coding,PPCS
ENSG00000125534,protein_coding,PPDPF
ENSG00000168333,protein_coding,PPDPFL
ENSG00000086717,protein_coding,PPEF1
ENSG00000156194,protein_coding,PPEF2
ENSG00000131626,protein_coding,PPFIA1
ENSG00000139220,protein_coding,PPFIA2
ENSG00000177380,protein_coding,PPFIA3
ENSG00000143847,protein_coding,PPFIA4
ENSG00000110841,protein_coding,PPFIBP1
ENSG00000166387,protein_coding,PPFIBP2
ENSG00000134283,protein_coding,PPHLN1
ENSG00000196262,protein_coding,PPIA
ENSG00000263353,protein_coding,PPIAL4A
ENSG00000263464,protein_coding,PPIAL4C
ENSG00000256374,protein_coding,PPIAL4D
ENSG00000271567,protein_coding,PPIAL4E
ENSG00000279782,protein_coding,PPIAL4F
ENSG00000236334,protein_coding,PPIAL4G
ENSG00000270339,protein_coding,PPIAL4H
ENSG00000166794,protein_coding,PPIB
ENSG00000168938,protein_coding,PPIC
ENSG00000171497,protein_coding,PPID
ENSG00000084072,protein_coding,PPIE
ENSG00000108179,protein_coding,PPIF
ENSG00000138398,protein_coding,PPIG
ENSG00000171960,protein_coding,PPIH
ENSG00000137168,protein_coding,PPIL1
ENSG00000100023,protein_coding,PPIL2
ENSG00000240344,protein_coding,PPIL3
ENSG00000131013,protein_coding,PPIL4
ENSG00000185250,protein_coding,PPIL6
ENSG00000168781,protein_coding,PPIP5K1
ENSG00000145725,protein_coding,PPIP5K2
ENSG00000118898,protein_coding,PPL
ENSG00000100614,protein_coding,PPM1A
ENSG00000138032,protein_coding,PPM1B
ENSG00000170836,protein_coding,PPM1D
ENSG00000175175,protein_coding,PPM1E
ENSG00000100034,protein_coding,PPM1F
ENSG00000115241,protein_coding,PPM1G
ENSG00000111110,protein_coding,PPM1H
ENSG00000155367,protein_coding,PPM1J
ENSG00000163644,protein_coding,PPM1K
ENSG00000163590,protein_coding,PPM1L
ENSG00000164088,protein_coding,PPM1M
ENSG00000213889,protein_coding,PPM1N
ENSG00000214517,protein_coding,PPME1
ENSG00000143224,protein_coding,PPOX
ENSG00000172531,protein_coding,PPP1CA
ENSG00000213639,protein_coding,PPP1CB
ENSG00000186298,protein_coding,PPP1CC
ENSG00000204569,protein_coding,PPP1R10
ENSG00000204619,protein_coding,PPP1R11
ENSG00000058272,protein_coding,PPP1R12A
ENSG00000077157,protein_coding,PPP1R12B
ENSG00000125503,protein_coding,PPP1R12C
ENSG00000088808,protein_coding,PPP1R13B
ENSG00000104881,protein_coding,PPP1R13L
ENSG00000167641,protein_coding,PPP1R14A
ENSG00000173457,protein_coding,PPP1R14B
ENSG00000198729,protein_coding,PPP1R14C
ENSG00000166143,protein_coding,PPP1R14D
ENSG00000087074,protein_coding,PPP1R15A
ENSG00000158615,protein_coding,PPP1R15B
ENSG00000160972,protein_coding,PPP1R16A
ENSG00000101445,protein_coding,PPP1R16B
ENSG00000106341,protein_coding,PPP1R17
ENSG00000146112,protein_coding,PPP1R18
ENSG00000135447,protein_coding,PPP1R1A
ENSG00000131771,protein_coding,PPP1R1B
ENSG00000150722,protein_coding,PPP1R1C
ENSG00000184203,protein_coding,PPP1R2
ENSG00000162869,protein_coding,PPP1R21
ENSG00000196422,protein_coding,PPP1R26
ENSG00000182676,protein_coding,PPP1R27
ENSG00000231989,protein_coding,PPP1R2B
ENSG00000102055,protein_coding,PPP1R2C
ENSG00000162148,protein_coding,PPP1R32
ENSG00000160813,protein_coding,PPP1R35
ENSG00000165807,protein_coding,PPP1R36
ENSG00000104866,protein_coding,PPP1R37
ENSG00000154415,protein_coding,PPP1R3A
ENSG00000173281,protein_coding,PPP1R3B
ENSG00000119938,protein_coding,PPP1R3C
ENSG00000132825,protein_coding,PPP1R3D
ENSG00000235194,protein_coding,PPP1R3E
ENSG00000049769,protein_coding,PPP1R3F
ENSG00000219607,protein_coding,PPP1R3G
ENSG00000178125,protein_coding,PPP1R42
ENSG00000115685,protein_coding,PPP1R7
ENSG00000117751,protein_coding,PPP1R8
ENSG00000158528,protein_coding,PPP1R9A
ENSG00000108819,protein_coding,PPP1R9B
ENSG00000113575,protein_coding,PPP2CA
ENSG00000104695,protein_coding,PPP2CB
ENSG00000105568,protein_coding,PPP2R1A
ENSG00000137713,protein_coding,PPP2R1B
ENSG00000221914,protein_coding,PPP2R2A
ENSG00000156475,protein_coding,PPP2R2B
ENSG00000074211,protein_coding,PPP2R2C
ENSG00000175470,protein_coding,PPP2R2D
ENSG00000073711,protein_coding,PPP2R3A
ENSG00000167393,protein_coding,PPP2R3B
ENSG00000092020,protein_coding,PPP2R3C
ENSG00000066027,protein_coding,PPP2R5A
ENSG00000068971,protein_coding,PPP2R5B
ENSG00000078304,protein_coding,PPP2R5C
ENSG00000112640,protein_coding,PPP2R5D
ENSG00000154001,protein_coding,PPP2R5E
ENSG00000138814,protein_coding,PPP3CA
ENSG00000107758,protein_coding,PPP3CB
ENSG00000120910,protein_coding,PPP3CC
ENSG00000221823,protein_coding,PPP3R1
ENSG00000188386,protein_coding,PPP3R2
ENSG00000149923,protein_coding,PPP4C
ENSG00000154845,protein_coding,PPP4R1
ENSG00000163605,protein_coding,PPP4R2
ENSG00000100796,protein_coding,PPP4R3A
ENSG00000275052,protein_coding,PPP4R3B
ENSG00000224960,protein_coding,PPP4R3C
ENSG00000119698,protein_coding,PPP4R4
ENSG00000011485,protein_coding,PPP5C
ENSG00000119414,protein_coding,PPP6C
ENSG00000105063,protein_coding,PPP6R1
ENSG00000100239,protein_coding,PPP6R2
ENSG00000110075,protein_coding,PPP6R3
ENSG00000148840,protein_coding,PPRC1
ENSG00000131238,protein_coding,PPT1
ENSG00000221988,protein_coding,PPT2
ENSG00000258388,protein_coding,PPT2-EGFL8
ENSG00000196850,protein_coding,PPTC7
ENSG00000113593,protein_coding,PPWD1
ENSG00000108849,protein_coding,PPY
ENSG00000102103,protein_coding,PQBP1
ENSG00000159182,protein_coding,PRAC1
ENSG00000229637,protein_coding,PRAC2
ENSG00000135617,protein_coding,PRADC1
ENSG00000243279,protein_coding,PRAF2
ENSG00000275342,protein_coding,PRAG1
ENSG00000133246,protein_coding,PRAM1
ENSG00000185686,protein_coding,PRAME
ENSG00000116721,protein_coding,PRAMEF1
ENSG00000187545,protein_coding,PRAMEF10
ENSG00000239810,protein_coding,PRAMEF11
ENSG00000116726,protein_coding,PRAMEF12
ENSG00000279169,protein_coding,PRAMEF13
ENSG00000204481,protein_coding,PRAMEF14
ENSG00000204501,protein_coding,PRAMEF15
ENSG00000204479,protein_coding,PRAMEF17
ENSG00000279804,protein_coding,PRAMEF18
ENSG00000204480,protein_coding,PRAMEF19
ENSG00000120952,protein_coding,PRAMEF2
ENSG00000204478,protein_coding,PRAMEF20
ENSG00000229571,protein_coding,PRAMEF25
ENSG00000280267,protein_coding,PRAMEF26
ENSG00000274764,protein_coding,PRAMEF27
ENSG00000237700,protein_coding,PRAMEF33
ENSG00000243073,protein_coding,PRAMEF4
ENSG00000270601,protein_coding,PRAMEF5
ENSG00000232423,protein_coding,PRAMEF6
ENSG00000204510,protein_coding,PRAMEF7
ENSG00000279195,protein_coding,PRAMEF7
ENSG00000182330,protein_coding,PRAMEF8
ENSG00000204505,protein_coding,PRAMEF9
ENSG00000165828,protein_coding,PRAP1
ENSG00000251655,protein_coding,PRB1
ENSG00000121335,protein_coding,PRB2
ENSG00000197870,protein_coding,PRB3
ENSG00000230657,protein_coding,PRB4
ENSG00000198901,protein_coding,PRC1
ENSG00000143294,protein_coding,PRCC
ENSG00000214140,protein_coding,PRCD
ENSG00000137509,protein_coding,PRCP
ENSG00000057657,protein_coding,PRDM1
ENSG00000170325,protein_coding,PRDM10
ENSG00000019485,protein_coding,PRDM11
ENSG00000130711,protein_coding,PRDM12
ENSG00000112238,protein_coding,PRDM13
ENSG00000147596,protein_coding,PRDM14
ENSG00000141956,protein_coding,PRDM15
ENSG00000142611,protein_coding,PRDM16
ENSG00000116731,protein_coding,PRDM2
ENSG00000110851,protein_coding,PRDM4
ENSG00000138738,protein_coding,PRDM5
ENSG00000061455,protein_coding,PRDM6
ENSG00000126856,protein_coding,PRDM7
ENSG00000152784,protein_coding,PRDM8
ENSG00000164256,protein_coding,PRDM9
ENSG00000117450,protein_coding,PRDX1
ENSG00000167815,protein_coding,PRDX2
ENSG00000165672,protein_coding,PRDX3
ENSG00000123131,protein_coding,PRDX4
ENSG00000126432,protein_coding,PRDX5
ENSG00000117592,protein_coding,PRDX6
ENSG00000138073,protein_coding,PREB
ENSG00000169230,protein_coding,PRELID1
ENSG00000186314,protein_coding,PRELID2
ENSG00000141391,protein_coding,PRELID3A
ENSG00000101166,protein_coding,PRELID3B
ENSG00000188783,protein_coding,PRELP
ENSG00000085377,protein_coding,PREP
ENSG00000138078,protein_coding,PREPL
ENSG00000124126,protein_coding,PREX1
ENSG00000046889,protein_coding,PREX2
ENSG00000180644,protein_coding,PRF1
ENSG00000186652,protein_coding,PRG2
ENSG00000156575,protein_coding,PRG3
ENSG00000116690,protein_coding,PRG4
ENSG00000231887,protein_coding,PRH1
ENSG00000134551,protein_coding,PRH2
ENSG00000139174,protein_coding,PRICKLE1
ENSG00000163637,protein_coding,PRICKLE2
ENSG00000012211,protein_coding,PRICKLE3
ENSG00000278224,protein_coding,PRICKLE4
ENSG00000198056,protein_coding,PRIM1
ENSG00000146143,protein_coding,PRIM2
ENSG00000175785,protein_coding,PRIMA1
ENSG00000164306,protein_coding,PRIMPOL
ENSG00000132356,protein_coding,PRKAA1
